CRIME DATE,TIME START,TIME END,ADDRESS,CRIME TYPE,ARREST MADE,LARCENY TYPE,ID
2022-09-04,03:59:00,03:59:00,200 ULSTER ST,BURGLARY,No,,127771
2022-09-04,04:13:00,04:13:00,2000 E  GENESEE ST,BURGLARY,No,All Other,127772
2022-09-04,04:10:00,04:10:00,2100 E  GENESEE ST,BURGLARY,No,,127773
2022-09-04,18:30:00,18:30:00,300 COLEIRDGE,LARCENY,No,All Other,127774
2022-09-04,10:00:00,15:39:00,300 FOBES,BURGLARY,Yes,From Building,127775
2022-09-04,22:30:00,22:30:00,300 HOEFLER ST,ROBBERY,No,Purse Snatch,127776
2022-09-04,17:29:00,00:30:00,400 CHINOOK DR,LARCENY,No,All Other,127777
2022-09-04,02:15:00,02:22:00,600 CATHERINE ST,AGGRAVATED ASSAULT,Yes,,127778
2022-09-04,20:47:00,20:47:00,700 E  GENESEE ST,BURGLARY,No,From Building,127779
2022-09-04,13:49:00,13:49:00,900 PARK AVE,BURGLARY,No,,127780
2022-09-03,22:18:00,22:18:00,0 N  TOWNSEND AND JAMES ST,ROBBERY,No,Purse Snatch,127781
2022-09-03,16:49:00,16:49:00,1 DESTINY USA DR,AGGRAVATED ASSAULT,No,,127782
2022-09-03,13:03:00,13:03:00,100 LORRAINE      N,LARCENY,No,All Other,127783
2022-09-03,14:00:00,15:30:00,100 RIVERDALE DR,BURGLARY,No,From Building,127784
2022-09-03,06:15:00,06:28:00,1300 BUTTERNUT ST,MV THEFT,No,Motor Vehicle,127785
2022-09-03,12:15:00,12:20:00,1900 E  FAYETTE ST,ROBBERY,No,All Other,127786
2022-09-03,23:20:00,02:15:00,200 MONTGMOERY ST,MV THEFT,No,Motor Vehicle,127787
2022-09-03,14:30:00,14:30:00,200 SEDGWICK ST,AGGRAVATED ASSAULT,Yes,,127788
2022-09-03,20:00:00,20:10:00,4000 S  SALINA ST,LARCENY,No,All Other,127789
2022-09-03,16:20:00,16:20:00,500 S  CLINTON ST,AGGRAVATED ASSAULT,No,,127790
2022-09-03,01:50:00,01:50:00,600 W  GENESEE ST,LARCENY,No,From Motor Vehicle,127791
2022-09-03,03:30:00,03:30:00,700 OSTROM,BURGLARY,No,From Building,127792
2022-09-03,23:30:00,23:30:00,700 S  CROUSE,LARCENY,No,All Other,127793
2022-09-03,00:00:00,11:15:00,800 LIVINGSTON,LARCENY,No,From Motor Vehicle,127794
2022-09-02,12:25:00,12:25:00,1 DESTINY USA DR,LARCENY,No,Shoplifting,127795
2022-09-02,13:27:00,13:27:00,100 JULIAN PL,LARCENY,No,From Building,127796
2022-09-02,16:30:00,16:30:00,100 SHONNARD ST,AGGRAVATED ASSAULT,No,,127797
2022-09-02,13:45:00,15:30:00,100 SIMS DR,LARCENY,No,All Other,127798
2022-09-02,02:02:00,02:04:00,1300 BUTTERNUT ST,ROBBERY,No,,127799
2022-09-02,06:00:00,18:30:00,200 LAFAYETTE RD,BURGLARY,No,From Building,127800
2022-09-02,13:20:00,13:20:00,200 WAVERLY,LARCENY,No,From Building,127801
2022-09-02,22:07:00,22:07:00,300 BURNET,AGGRAVATED ASSAULT,No,,127802
2022-09-02,18:00:00,19:00:00,300 BURT ST,BURGLARY,No,From Building,127803
2022-09-02,22:00:00,10:00:00,600 AVERY,BURGLARY,No,From Building,127804
2022-09-02,06:59:00,06:59:00,700 EUCLID,LARCENY,No,From Motor Vehicle,127805
2022-09-02,22:00:00,22:35:00,900 PARK,AGGRAVATED ASSAULT,No,,127806
2022-09-02,02:33:00,02:33:00,900 WADSWORTH ST,LARCENY,No,From Motor Vehicle,127807
2022-09-02,18:00:00,05:00:00,900 WADSWORTH ST,MV THEFT,No,Motor Vehicle,127808
2022-09-01,18:00:00,18:00:00,0,BURGLARY,Yes,,127809
2022-09-01,23:30:00,07:30:00,100 E  ONONDAGA ST,MV THEFT,No,Motor Vehicle,127810
2022-09-01,21:36:00,21:36:00,100 HARTSON ST,LARCENY,No,All Other,127811
2022-09-01,08:45:00,15:55:00,100 UNIVERSITY PL,LARCENY,No,From Building,127812
2022-09-01,11:00:00,11:30:00,100 W  COURT ST,LARCENY,No,All Other,127813
2022-09-01,23:00:00,00:01:00,1000 AVERY,BURGLARY,No,All Other,127814
2022-09-01,00:00:00,09:58:00,1400 W  COLVIN ST,LARCENY,Yes,From Building,127815
2022-09-01,15:15:00,15:15:00,1900 PARK ST,MV THEFT,No,Motor Vehicle,127816
2022-09-01,23:00:00,23:06:00,200 HALL,AGGRAVATED ASSAULT,Yes,,127817
2022-09-01,06:30:00,06:30:00,200 S  WARREN ST,LARCENY,No,From Motor Vehicle,127818
2022-09-01,18:00:00,18:00:00,200 WASHINGTON SQ,AGGRAVATED ASSAULT,Yes,,127819
2022-09-01,12:00:00,13:36:00,300 FOBES,BURGLARY,No,From Building,127820
2022-09-01,16:28:00,16:28:00,300 HAWLEY AVE,LARCENY,Yes,Shoplifting,127821
2022-09-01,12:59:00,17:04:00,300 STADIUM PL,LARCENY,No,All Other,127822
2022-09-01,09:39:00,09:39:00,300 WHITTIER AVE,LARCENY,No,All Other,127823
2022-09-01,16:50:00,16:50:00,3800 S  SALINA ST,LARCENY,No,From Building,127824
2022-09-01,00:05:00,00:05:00,500 S  CLINTON ST,AGGRAVATED ASSAULT,No,,127825
2022-09-01,15:22:00,15:22:00,700 FIRST NORTH ST,LARCENY,Yes,Shoplifting,127826
2022-09-01,09:43:00,09:43:00,700 S  GEDDES ST,ROBBERY,No,Motor Vehicle,127827
2022-09-01,10:00:00,08:00:00,900 N  SALINA ST,BURGLARY,Yes,From Building,127828
2022-08-31,17:30:00,08:00:00,100 FORD,BURGLARY,No,,127829
2022-08-31,01:12:00,01:12:00,100 S  LOWELL,AGGRAVATED ASSAULT,No,,127830
2022-08-31,02:00:00,04:00:00,1000 POND ST,BURGLARY,No,From Building,127831
2022-08-31,19:23:00,19:23:00,200 HILLSIDE ST,AGGRAVATED ASSAULT,Yes,,127832
2022-08-31,23:49:00,23:49:00,200 ROBINSON ST,AGGRAVATED ASSAULT,No,,127833
2022-08-31,00:40:00,00:40:00,400 GRANT BLVD,ROBBERY,Yes,,127834
2022-08-31,22:18:00,22:18:00,400 UNIVERSITY PL,LARCENY,No,All Other,127835
2022-08-31,13:00:00,13:00:00,4700 ONONDAGA BLVD,BURGLARY,Yes,Shoplifting,127836
2022-08-31,19:27:00,19:27:00,700 WINTON ST,MV THEFT,No,Motor Vehicle,127837
2022-08-31,13:45:00,13:51:00,800 E  GENESEE ST,LARCENY,No,Motor Vehicle,127838
2022-08-31,01:27:00,01:27:00,900 E  GENESEE ST,LARCENY,No,From Building,127839
2022-08-30,19:02:00,19:02:00,100 CULBERT ST,AGGRAVATED ASSAULT,Yes,,127840
2022-08-30,03:10:00,03:12:00,100 FARM ACRE RD,LARCENY,No,From Motor Vehicle,127841
2022-08-30,15:00:00,15:00:00,100 OAKLEY DR   E,LARCENY,No,All Other,127842
2022-08-30,05:32:00,05:37:00,100 W  CALTHROP,AGGRAVATED ASSAULT,No,,127843
2022-08-30,05:58:00,05:58:00,100 WESTMORELAND,BURGLARY,No,,127844
2022-08-30,15:00:00,09:00:00,1000 S  MCBRIDE ST,BURGLARY,No,Motor Vehicle,127845
2022-08-30,18:00:00,09:00:00,1400 S  SALINA ST,MV THEFT,No,Motor Vehicle,127846
2022-08-30,20:00:00,10:45:00,1800 BELLEVUE,MV THEFT,Yes,Motor Vehicle,127847
2022-08-30,22:30:00,02:30:00,200 KENSINGTON PL,BURGLARY,No,From Building,127848
2022-08-30,23:00:00,09:00:00,200 KENSINGTON RD,BURGLARY,No,From Building,127849
2022-08-30,15:35:00,15:35:00,200 N  STATE ST,LARCENY,No,Motor Vehicle,127850
2022-08-30,11:00:00,21:00:00,2000 E  FAYETTE ST,BURGLARY,No,From Building,127851
2022-08-30,20:00:00,23:00:00,300 ELLIS DR,LARCENY,No,From Motor Vehicle,127852
2022-08-30,19:00:00,07:00:00,300 MOUNTAINVIEW,LARCENY,No,From Motor Vehicle,127853
2022-08-30,01:35:00,01:35:00,300 WEBSTER,BURGLARY,No,,127854
2022-08-30,05:45:00,05:45:00,400 ERIE BLVD E,ROBBERY,No,Pocket Picking,127855
2022-08-30,21:00:00,21:15:00,400 WOODRUFF,AGGRAVATED ASSAULT,Yes,,127856
2022-08-30,08:28:00,08:35:00,500 BUTTERNUT ST,LARCENY,No,All Other,127857
2022-08-30,18:00:00,19:45:00,600 N  SALINA ST,MV THEFT,No,Motor Vehicle,127858
2022-08-30,18:00:00,00:30:00,600 UNIVERSITY,LARCENY,No,From Motor Vehicle,127859
2022-08-29,16:57:00,16:57:00,100 BALLANTYNE RD,BURGLARY,Yes,All Other,127860
2022-08-29,00:26:00,00:26:00,100 MANOR DR,LARCENY,No,From Motor Vehicle,127861
2022-08-29,13:30:00,07:10:00,100 MAPLE TER,BURGLARY,No,From Building,127862
2022-08-29,18:15:00,17:00:00,1200 IVY RIDGE RD,LARCENY,No,From Motor Vehicle,127863
2022-08-29,16:36:00,16:36:00,1500 COURT ST,MV THEFT,No,From Motor Vehicle,127864
2022-08-29,23:30:00,09:30:00,200 E  JEFFERSON ST,LARCENY,No,From Motor Vehicle,127865
2022-08-29,08:55:00,08:55:00,200 S  GEDDES ST,AGGRAVATED ASSAULT,Yes,,127866
2022-08-29,00:00:00,07:30:00,2500 LODI ST,MV THEFT,No,Motor Vehicle,127867
2022-08-29,03:00:00,23:35:00,400 BURT ST,LARCENY,No,All Other,127868
2022-08-29,17:36:00,17:36:00,400 GRANT BLVD,MV THEFT,No,Motor Vehicle,127869
2022-08-29,11:54:00,11:54:00,500 DELAWARE ST,BURGLARY,No,,127870
2022-08-29,11:47:00,11:47:00,600 S  SALINA ST,AGGRAVATED ASSAULT,No,,127871
2022-08-28,01:07:00,01:07:00,0,MV THEFT,Yes,,127872
2022-08-28,20:07:00,20:07:00,0 CHILDRENS CIR,AGGRAVATED ASSAULT,Yes,,127873
2022-08-28,16:45:00,08:02:00,1 DESTINY USA DR,LARCENY,No,All Other,127874
2022-08-28,18:05:00,18:05:00,1 DESTINY USA DR,LARCENY,No,Shoplifting,127875
2022-08-28,19:30:00,07:30:00,100 HUTCHINSON,BURGLARY,No,From Building,127876
2022-08-28,12:05:00,09:19:00,100 LAFAYETTE RD,LARCENY,No,All Other,127877
2022-08-28,01:00:00,08:18:00,100 PHILLIPS RD,LARCENY,No,From Motor Vehicle,127878
2022-08-28,01:25:00,08:12:00,100 PHILLIPS RD,LARCENY,No,From Motor Vehicle,127879
2022-08-28,11:00:00,11:00:00,1200 LODI ST,MV THEFT,No,Motor Vehicle,127880
2022-08-28,11:15:00,12:15:00,1300 E  ADAMS ST,LARCENY,No,All Other,127881
2022-08-28,20:04:00,00:30:00,1400 WILLIS,BURGLARY,No,From Building,127882
2022-08-28,01:45:00,08:58:00,200 E  JEFFERSON ST,LARCENY,No,From Motor Vehicle,127883
2022-08-28,14:16:00,14:31:00,2000 SOUTH,LARCENY,No,Purse Snatch,127884
2022-08-28,13:40:00,09:05:00,2400 ERIE BLVD E,LARCENY,No,All Other,127885
2022-08-28,01:45:00,22:08:00,300 E  ADAMS ST,AGGRAVATED ASSAULT,No,,127886
2022-08-28,12:50:00,08:45:00,300 GRAVES ST,LARCENY,No,Of MV Parts/Accessories,127887
2022-08-28,15:00:00,09:37:00,300 W  FAYETTE ST,LARCENY,No,From Motor Vehicle,127888
2022-08-28,09:12:00,09:12:00,4900 S  SALINA ST,LARCENY,No,From Motor Vehicle,127889
2022-08-28,17:27:00,17:27:00,600 BUTTERNUT ST,BURGLARY,Yes,Shoplifting,127890
2022-08-28,12:33:00,12:33:00,600 BUTTERNUT ST,LARCENY,Yes,Shoplifting,127891
2022-08-28,07:55:00,07:55:00,600 COMSTOCK AVE,MV THEFT,No,Motor Vehicle,127892
2022-08-28,03:00:00,09:33:00,600 EUCLID AVE,LARCENY,No,From Motor Vehicle,127893
2022-08-28,01:08:00,01:08:00,600 WADSWORTH ST,LARCENY,No,From Motor Vehicle,127894
2022-08-28,01:30:00,02:00:00,700 E  GENESEE ST,LARCENY,No,From Motor Vehicle,127895
2022-08-28,21:45:00,23:15:00,700 JAMES ST,BURGLARY,No,From Building,127896
2022-08-28,22:42:00,22:42:00,700 LIVINGSTON,BURGLARY,No,Motor Vehicle,127897
2022-08-28,00:00:00,06:50:00,800 S  WILBUR,LARCENY,No,From Motor Vehicle,127898
2022-08-28,02:00:00,05:00:00,800 S  WILBUR,MV THEFT,No,Motor Vehicle,127899
2022-08-28,16:44:00,16:44:00,900 HIGHLAND ST,AGGRAVATED ASSAULT,Yes,,127900
2022-08-27,19:50:00,19:50:00,1 DESTINY USA DR,LARCENY,No,Shoplifting,127901
2022-08-27,19:18:00,19:18:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,127902
2022-08-27,17:45:00,17:45:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,127903
2022-08-27,03:53:00,03:53:00,100 CANDEE,BURGLARY,No,,127904
2022-08-27,21:00:00,08:00:00,100 CIRCLE RD,MV THEFT,No,Motor Vehicle,127905
2022-08-27,06:20:00,06:20:00,100 N  SALINA ST,BURGLARY,Yes,From Building,127906
